occurrence_id	work	language	match	short_context	ai_decision	confidence	reason_code	review_note
sand-la-mare-au-diable-1436be0c77073f88	sand-la-mare-au-diable	fr	je vous aime	—Ah! Germain, lui dit-elle en sanglotant, vous n’avez donc pas deviné que je vous aime?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je vous aime » explicitly realizes first-person singular experiencer « je » loving the second-person target « vous ».
sand-la-mare-au-diable-29846ede358130e4	sand-la-mare-au-diable	fr	je t’aime	—Ne te moque pas; regarde-moi avec indulgence; il ne me manque encore ni un cheveu ni une dent. Mes yeux te disent que je t’aime. Regarde-moi donc dans les yeux, ça y est écrit, et toute fille sait lire dans cette écriture-là.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes first-person singular experiencer « je » loving second-person target « t’ ».
sand-la-mare-au-diable-7ba1f4516fb0cdd9	sand-la-mare-au-diable	fr	je t’aime	—Marie, lui dit-il, tu me plais, et je suis bien malheureux de ne pas te plaire. Si tu voulais m’accepter pour ton mari, il n’y aurait ni beau-père, ni parents, ni voisins, ni conseils qui pussent m’empêcher de me donner à toi. Je sais que tu rendrais mes enfants heureux, que tu leur apprendrais à respecter le souvenir de leur mère, et, ma conscience étant en repos, je pourrais contenter mon cœur. J’ai toujours eu de l’amitié pour toi, et à présent je me sens si amoureux que si tu me demandais de faire toute ma vie tes mille volontés, je te le jurerais sur l’heure. Vois, je t’en prie, comme je t’aime, et tâche d’oublier mon âge. Pense que c’est une fausse idée qu’on se fait quand on croit qu’un homme de trente ans est vieux. D’ailleurs je n’ai que vingt-huit ans! une jeune fille craint de se faire critiquer en prenant un homme qui a dix ou douze ans de plus qu’elle, parce que ce n’est pas la coutume du pays; mais j’ai entendu dire que dans d’autres pays on ne regardait point à cela; qu’au contraire on aimait mieux donner pour soutien, à une jeunesse, un homme raisonnable et d’un courage bien éprouvé qu’un jeune gars qui peut se déranger, et, de bon sujet qu’on le croyait, devenir un mauvais garnement. D’ailleurs, les années ne font pas toujours l’âge. Cela dépend de la force et de la santé qu’on a. Quand un homme est usé par trop de travail et de misère ou par la mauvaise conduite, il est vieux avant vingt-cinq ans. Au lieu que moi... Mais tu ne m’écoutes pas, Marie.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	« Je t’aime » explicitly realizes aimer with a first-person singular experiencer and second-person target; the surrounding declaration of being amoureux confirms the love sense.
sand-la-mare-au-diable-af23d094c2185575	sand-la-mare-au-diable	fr	je t’aime	—Tiens, Marie, j’arrive là un peu plus content que le jour où je t’ai ramenée chez nous, des bois de Chanteloube, croyant que tu ne m’aimerais jamais; je te pris dans mes bras pour te mettre à terre comme à présent; mais je pensais que nous ne nous retrouverions plus jamais sur la pauvre bonne Grise avec cet enfant sur nos genoux. Tiens, je t’aime tant, j’aime tant ces pauvres petits, je suis si heureux que tu m’aimes, et que tu les aimes, et que mes parents t’aiment, et j’aime tant ta mère et mes amis, et tout le monde aujourd’hui, que je voudrais avoir trois ou quatre cœurs pour y suffire. Vrai, c’est trop peu d’un pour y loger tant d’amitiés et tant de contentement! J’en ai comme mal à l’estomac.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime tant » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
stael-corinne-5009c0d40dfc5c97	stael-corinne	fr	je vous aime	«D'où vient cette émotion cruelle? dit lord Nelvil; que pouvez-vous craindre de moi, Corinne, quand je vous aime avec idolâtrie? Si mon père m'avait, en mourant, demandé d'épouser Lucile, sans doute je ne me croirais pas libre, et je me serais éloigné de votre charme irrésistible; mais il n'a fait que me conseiller ce mariage, en m'écrivant lui-même qu'il ne pouvait pas juger Lucile, puisqu'elle n'était encore qu'une enfant. Je ne l'ai vue moi-même qu'une fois; à peine alors avait-elle douze ans. Je n'ai pris avec sa mère aucun engagement avant de partir; cependant les incertitudes, le trouble que vous avez pu remarquer dans ma conduite, venaient uniquement de ce désir de mon père: avant de vous connaître, je souhaitais de pouvoir l'accomplir, tout fugitif qu'il était, comme une espèce d'expiation envers lui, comme une manière de prolonger après sa mort l'empire de sa volonté sur mes résolutions; mais vous avez triomphé de ce sentiment, vous avez triomphé de tout moi-même, et j'ai seulement besoin de me faire pardonner ce qui, dans ma conduite, a dû vous paraître de la faiblesse ou de l'irrésolu	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French «je vous aime» explicitly realizes first-person singular experiencer «je» loving the second-person addressee «vous»; «avec idolâtrie» reinforces the love sense.
stendhal-le-rouge-et-le-noir-0d87fb630a2ab1a5	stendhal-le-rouge-et-le-noir	fr	je t'aime	Ne m'aimes-tu pas, es-tu las de mes folies, de mes remords, impie? Veux-tu me perdre? je t'en donne un moyen facile. Va, montre cette lettre dans tout Verrières ou plutôt montre-la au seul M. Valenod. Dis-lui que je t'aime; mais non, ne prononce pas un tel blasphème; dis-lui que je t'adore, que la vie n'a commencé pour moi que le jour où je t'ai vu; que dans les moments les plus fous de ma jeunesse, je n'avais jamais même rêvé le bonheur que je te dois; que je t'ai sacrifié ma vie, que je te sacrifie mon âme. Tu sais que je te sacrifie bien plus.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
stendhal-le-rouge-et-le-noir-17563a9e79376c8c	stendhal-le-rouge-et-le-noir	fr	Je vous aime	«Tout est perdu, lui écrivait Mathilde, accourez le plus vite possible, sacrifiez tout, désertez s'il le faut. A peine arrivé, attendez-moi dans un fiacre, près la petite porte du jardin, au nº... de la rue... J'irai vous parler, peut-être pourrai-je vous introduire dans le jardin. Tout est perdu, et je le crains, sans ressource; comptez sur moi, vous me trouverez dévouée et ferme dans l'adversité. Je vous aime.»	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French «Je vous aime» explicitly realizes aimer with first-person singular experiencer «je» and second-person target «vous».
stendhal-le-rouge-et-le-noir-3c83d5dfba3137c8	stendhal-le-rouge-et-le-noir	fr	je t'ai toujours aimée	--Sache que je t'ai toujours aimée, que je n'ai aimé que toi.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	« Je t'ai toujours aimée » explicitly realizes aimer with first-person singular experiencer « je » and second-person direct-object target « t' ».
stendhal-le-rouge-et-le-noir-6670377ac73b1e36	stendhal-le-rouge-et-le-noir	fr	je vous aime	--Il faut bien que je parte, car je vous aime avec passion; c'est une faute... et quelle faute pour un jeune prêtre!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit clause « je vous aime avec passion » uses first-person singular « je » as experiencer and second-person « vous » as the direct target of aimer in the romantic-love sense.
stendhal-le-rouge-et-le-noir-78daff51c5dcf1c7	stendhal-le-rouge-et-le-noir	fr	je vous aime	--Je sens que je vous aime de l'amour le plus violent.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	« Je vous aime » explicitly realizes first-person singular experiencer « je » loving the second-person target « vous », reinforced by « de l'amour le plus violent ».
verona-colei-che-non-si-deve-amare-24c0f2a24dedefd8	verona-colei-che-non-si-deve-amare	it	Ti amo	— Ti amo, — egli rispose, circondandola con le braccia, e guardandola negli occhi pieni di sole, tutto proteso e curvo su di lei, con la bocca immersa nel suo vivo respiro. Per scuotersi da quel torpore, ella si stirò con indolenza sotto di lui che le pesava un poco adosso, e levate le braccia, con un movimento pieno d’amore gliele strinse al collo, rovesciando il capo all’indietro, chiudendo gli occhi, beata.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Ti amo” explicitly realizes first-person singular amo with second-person object ti (‘I love you’).
verona-colei-che-non-si-deve-amare-45ae0a8dbe76cf1b	verona-colei-che-non-si-deve-amare	it	Ti amo	— Nulla; ora passa... passa... Ti amo...	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Ti amo” explicitly realizes first-person singular experiencer (“amo”) with second-person singular target (“ti”).
verona-colei-che-non-si-deve-amare-5aa8ee516ad6c8d8	verona-colei-che-non-si-deve-amare	it	ti amo	— Forse — diss’egli — qualcuna è venuta qui, ma non ricordo. Non erano amanti, non erano te. Se non ti piace, cambieremo casa. Non ho avuto nessun amore, prima di conoscere te. Ora tu mi sembri la prima. Ti amo, ti amo in tutti i modi; mi perséguiti e mi piaci. Sei bella. Hai una tal grazia indefinibile, che soffro nello starti vicino. Sii buona con me, non ridere!...	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Ti amo” explicitly realizes first-person singular amo with second-person object ti, repeated in an affirmative declaration.
verona-colei-che-non-si-deve-amare-6e05cf6014ac655b	verona-colei-che-non-si-deve-amare	it	Ti amo	— Là, nel giardino, m’hai dette cose talmente gravi, che ne sono turbata; vorrei piangere, ma in fondo al mio cuore v’è una gioia che ride, una specie di speranza inesprimibile... Non lasciarmi sola. Od anche mi piacerebbe fare una cosa che non ho fatta mai: venire nel tuo letto, addormentarmi vicino a te... Báciami! E poi dimmi qualcosa di veramente pericoloso... Anche una parola innocente, se non vuoi dirmi altro... Ti amo, e sola non potrò dormire... perchè ho voglia che tu mi baci. Senti come la mia bocca è innamorata... Bàciami! Sono tua... tua... préndimi! Non desidero altro che soffrire di te... per te... Fammi un po’ male... dammi un bacio, uno solo, senza fine.. chínati...	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Ti amo” explicitly realizes first-person singular experiencer (“amo”) with second-person target (“ti”).
verona-colei-che-non-si-deve-amare-739102cf42485872	verona-colei-che-non-si-deve-amare	it	Amo te	— Per salvarmi? Per salvarmi, dici? Ma io non voglio essere salvata! A che scopo? Perchè un giorno magari mi prenda Rafa, od un altro come Rafa? Io sono libera, capisci? padrona di fare con me quello che voglio. E son io che ti cerco, non tu. Se hai paura del rimorso, io lo voglio portare tutto su me stessa. Guarda: ragiono freddamente, so quel che dico. Amo te, voglio esser tua; solo questo mi piace. Voglio carezzarti, farmi carezzare, viverti vicino, essere innamorata di te, gelosa di te... E son io che voglio, non tu; io sola... ti basta?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Amo te” explicitly realizes first-person singular amare with the second-person pronoun te as its direct target; the surrounding declarations confirm this reading.
verona-colei-che-non-si-deve-amare-747be479f40f5fe1	verona-colei-che-non-si-deve-amare	it	Ti amo	— Ti amo... — ella disse ancora, in un soffio, all’amante pallido.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Ti amo” explicitly realizes first-person singular amare with the second-person object clitic ti.
verona-colei-che-non-si-deve-amare-c613a8f4abbc3670	verona-colei-che-non-si-deve-amare	it	ti amo	Quand’ella gli parlava d’amore, avrebbe voluto a sua volta, risponderle: «Sì, ti amo! sei la prima che amo, la sola che potrò mai amare... Tu muovi dentro di me una gran tempesta che m’inebbria...» Ma di questo si vergognava, e le parole che suonavan dentro gli parevano impossibili a dirsi. Allora taceva, lasciando a lei che parlasse, a lei, poich’era quasi una bambina, una piccola bambina, e tutto poteva dire.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian «ti amo» explicitly realizes first-person singular amare with the second-person object «ti», here in imagined direct speech.
verona-colei-che-non-si-deve-amare-dcc5f7f385040843	verona-colei-che-non-si-deve-amare	it	ti amo	— «Parto, fuggo, non mi vedrai più. Devo starti lontano a costo di morirne, devo rinunziare a te perchè tu sia felice più tardi. Devo trovare nelle mie forze umane la forza spietata di non prenderti, e andarmene, solo, a rifugiarmi chissà dove, io che ti amo, io che non vivo un momento senza pensare a te, io, che dovunque vada, porterò nei sensi e nell’anima la tua memoria, più viva e più terribile di te... Poi, non è tutto. Sei difesa, vigilata; c’è tuo padre, nostro padre, che ti difende. Ogni volta che le mie labbra volessero baciarti, ora lo vedrei. Stanotte, quand’eravamo insieme, quand’eri quasi mia, d’un tratto egli è venuto, l’ho visto. Era lì, fra me e te, che mi guardava con i suoi occhi fermi. La sua faccia si è confusa nella tua faccia. Ho inteso che nostro padre ci malediva. Ed ora il suo fantasma non mi abbandona più. Comprendi, Loretta, comprendi che ne impazzirei?...	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian «io che ti amo» explicitly realizes first-person singular experiencer «io» loving the second-person object «ti».
verona-colei-che-non-si-deve-amare-f8f4b1a45a0f8e15	verona-colei-che-non-si-deve-amare	it	Ti amo	— Forse — diss’egli — qualcuna è venuta qui, ma non ricordo. Non erano amanti, non erano te. Se non ti piace, cambieremo casa. Non ho avuto nessun amore, prima di conoscere te. Ora tu mi sembri la prima. Ti amo, ti amo in tutti i modi; mi perséguiti e mi piaci. Sei bella. Hai una tal grazia indefinibile, che soffro nello starti vicino. Sii buona con me, non ridere!...	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Ti amo” explicitly realizes first-person singular amo with second-person object ti as the loved target.
verona-colei-che-non-si-deve-amare-fc3a71407483b37d	verona-colei-che-non-si-deve-amare	it	ti amo	— Guarda: chiudo gli occhi... dormo. Chínati un poco, báciami!... ho tanto sonno... ti amo. Sii dolce con me... Ascolta: non c’è rumore, nessuno ci guarda... báciami!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “ti amo” explicitly realizes first-person singular experiencer (“amo”) with second-person target (“ti”).
wharton-age-of-innocence-2753251fa3a6ed86	wharton-age-of-innocence	en	I loved you	"""At least I loved you--"" he brought out."	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause “I loved you” explicitly realizes first-person singular as experiencer and second person as the target of love.
zuccoli-lamore-di-loredana-1cdb57ab6bc9ed25	zuccoli-lamore-di-loredana	it	ti amo	--Me ne sono accorto io,--proseguì Filippo.--So che ti amo, sento che ti amo, sento che noi possiamo essere felici. Io non posso sposarti; capiscimi bene, non posso sposarti perchè tutta la mia famiglia ci darebbe tali e tanti dispiaceri, che, in confronto, ciò che hai sofferto finora ti sembrerebbe una gioia. Sono ignoranti, caparbii e feroci.... Ma ti offro lo stesso il mio amore e la mia vita.... Anch'io sono stanco; anch'io non posso più trascinare questa esistenza tormentosa e inutile. Dimmi che accetti, e saremo felici.... Partiremo subito....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “So che ti amo, sento che ti amo” explicitly realizes first-person singular amo with second-person object ti as the loved target.
zuccoli-lamore-di-loredana-626f60c86f8478c2	zuccoli-lamore-di-loredana	it	Io ti amo	--Ma io ti amo,--disse.--Io ti amo, Loredana; e non so altro....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “Io ti amo” explicitly realizes first-person singular experiencer io with second-person target ti; the vocative “Loredana” further supports the reading.
zuccoli-lamore-di-loredana-9a817d5f2cd7e04d	zuccoli-lamore-di-loredana	it	io ti amo tanto	--Vieni,--disse.--Vieni, mascheretta bella, viperetta cara. Tu sei tanto bella, io ti amo tanto....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “io ti amo tanto” explicitly realizes first-person singular experiencer io with second-person target ti of amare.
zuccoli-lamore-di-loredana-c7c2bf4492a62522	zuccoli-lamore-di-loredana	it	io ti amo	--Ma io ti amo,--disse.--Io ti amo, Loredana; e non so altro....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “io ti amo” explicitly realizes first-person singular experiencer io with second-person target ti in the love sense.
zuccoli-lamore-di-loredana-fc8a54e562ac9eac	zuccoli-lamore-di-loredana	it	ti amo	--Me ne sono accorto io,--proseguì Filippo.--So che ti amo, sento che ti amo, sento che noi possiamo essere felici. Io non posso sposarti; capiscimi bene, non posso sposarti perchè tutta la mia famiglia ci darebbe tali e tanti dispiaceri, che, in confronto, ciò che hai sofferto finora ti sembrerebbe una gioia. Sono ignoranti, caparbii e feroci.... Ma ti offro lo stesso il mio amore e la mia vita.... Anch'io sono stanco; anch'io non posso più trascinare questa esistenza tormentosa e inutile. Dimmi che accetti, e saremo felici.... Partiremo subito....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Italian “So che ti amo, sento che ti amo” explicitly realizes first-person singular amo with second-person object ti as the loved target.
